V1,Date,CodRes,PM2.5,Cod,ano,month
139976,2023-07-19,ID_3523503,6.054269263,3523503,2023,7
139977,2023-07-20,ID_3523503,6.32299328,3523503,2023,7
139978,2023-07-21,ID_3523503,11.28201842,3523503,2023,7
139979,2023-07-22,ID_3523503,17.1022232,3523503,2023,7
139980,2023-07-23,ID_3523503,14.91305297,3523503,2023,7
139981,2023-07-24,ID_3523503,19.57442177,3523503,2023,7
139982,2023-07-25,ID_3523503,19.13536782,3523503,2023,7
139983,2023-07-26,ID_3523503,22.55548635,3523503,2023,7
139984,2023-07-27,ID_3523503,15.1076096,3523503,2023,7
139985,2023-07-28,ID_3523503,13.4838909,3523503,2023,7
139986,2023-07-29,ID_3523503,7.357507132,3523503,2023,7
139987,2023-07-30,ID_3523503,6.128889937,3523503,2023,7
139988,2023-07-31,ID_3523503,14.5865995,3523503,2023,7
139989,2023-08-01,ID_3523503,16.2134802,3523503,2023,8
139990,2023-08-02,ID_3523503,21.1790126,3523503,2023,8
139991,2023-08-03,ID_3523503,14.79717106,3523503,2023,8
139992,2023-08-04,ID_3523503,12.28677121,3523503,2023,8
139993,2023-08-05,ID_3523503,24.00681006,3523503,2023,8
139994,2023-08-06,ID_3523503,17.21226056,3523503,2023,8
139995,2023-08-07,ID_3523503,16.26726945,3523503,2023,8
139996,2023-08-08,ID_3523503,9.759124894,3523503,2023,8
139997,2023-08-09,ID_3523503,9.231489205,3523503,2023,8
139998,2023-08-10,ID_3523503,11.38451698,3523503,2023,8
139999,2023-08-11,ID_3523503,17.99844512,3523503,2023,8
140000,2023-08-12,ID_3523503,19.05897043,3523503,2023,8
140001,2023-08-13,ID_3523503,11.29295208,3523503,2023,8
140002,2023-08-14,ID_3523503,9.325581997,3523503,2023,8
140003,2023-08-15,ID_3523503,11.77725856,3523503,2023,8
140004,2023-08-16,ID_3523503,17.63642164,3523503,2023,8
140005,2023-08-17,ID_3523503,13.09907069,3523503,2023,8
140006,2023-08-18,ID_3523503,10.69343109,3523503,2023,8
140007,2023-08-19,ID_3523503,4.900734993,3523503,2023,8
140008,2023-08-20,ID_3523503,15.95137665,3523503,2023,8
140009,2023-08-21,ID_3523503,7.395272616,3523503,2023,8
140010,2023-08-22,ID_3523503,19.27148596,3523503,2023,8
140011,2023-08-23,ID_3523503,13.18453476,3523503,2023,8
140012,2023-08-24,ID_3523503,21.89339506,3523503,2023,8
140013,2023-08-25,ID_3523503,24.69782263,3523503,2023,8
140014,2023-08-26,ID_3523503,4.94314507,3523503,2023,8
140015,2023-08-27,ID_3523503,6.438469593,3523503,2023,8
140016,2023-08-28,ID_3523503,6.891562293,3523503,2023,8
140017,2023-08-29,ID_3523503,10.24221188,3523503,2023,8
140018,2023-08-30,ID_3523503,11.2870152,3523503,2023,8
140019,2023-08-31,ID_3523503,11.32066365,3523503,2023,8
140020,2023-09-01,ID_3523503,12.77873905,3523503,2023,9
140021,2023-09-02,ID_3523503,22.02151671,3523503,2023,9
140022,2023-09-03,ID_3523503,17.22127333,3523503,2023,9
140023,2023-09-04,ID_3523503,16.04881857,3523503,2023,9
140024,2023-09-05,ID_3523503,15.50631494,3523503,2023,9
140025,2023-09-06,ID_3523503,7.966365745,3523503,2023,9
140026,2023-09-07,ID_3523503,7.342391268,3523503,2023,9
140027,2023-09-08,ID_3523503,8.476970195,3523503,2023,9
140028,2023-09-09,ID_3523503,14.80880856,3523503,2023,9
140029,2023-09-10,ID_3523503,12.66698248,3523503,2023,9
140030,2023-09-11,ID_3523503,7.803974351,3523503,2023,9
140031,2023-09-12,ID_3523503,7.855510437,3523503,2023,9
140032,2023-09-13,ID_3523503,11.62165416,3523503,2023,9
140033,2023-09-14,ID_3523503,9.116904933,3523503,2023,9
140034,2023-09-15,ID_3523503,6.680836361,3523503,2023,9
140035,2023-09-16,ID_3523503,8.231873713,3523503,2023,9
140036,2023-09-17,ID_3523503,15.04406567,3523503,2023,9
140037,2023-09-18,ID_3523503,16.2414015,3523503,2023,9
140038,2023-09-19,ID_3523503,13.14108083,3523503,2023,9
140039,2023-09-20,ID_3523503,15.67490503,3523503,2023,9
140040,2023-09-21,ID_3523503,14.08891916,3523503,2023,9
140041,2023-09-22,ID_3523503,13.43659165,3523503,2023,9
140042,2023-09-23,ID_3523503,10.37752117,3523503,2023,9
140043,2023-09-24,ID_3523503,17.32606052,3523503,2023,9
140044,2023-09-25,ID_3523503,19.03886324,3523503,2023,9
140045,2023-09-26,ID_3523503,13.22813247,3523503,2023,9
140046,2023-09-27,ID_3523503,25.01364255,3523503,2023,9
140047,2023-09-28,ID_3523503,13.6593107,3523503,2023,9
140048,2023-09-29,ID_3523503,12.81789407,3523503,2023,9
140049,2023-09-30,ID_3523503,11.89169979,3523503,2023,9
140050,2023-10-01,ID_3523503,18.50341116,3523503,2023,10
140051,2023-10-02,ID_3523503,19.8777009,3523503,2023,10
140052,2023-10-03,ID_3523503,20.5922803,3523503,2023,10
140053,2023-10-04,ID_3523503,22.19717487,3523503,2023,10
140054,2023-10-05,ID_3523503,20.29929448,3523503,2023,10
140055,2023-10-06,ID_3523503,13.98034917,3523503,2023,10
140056,2023-10-07,ID_3523503,21.11287337,3523503,2023,10
140057,2023-10-08,ID_3523503,16.04928996,3523503,2023,10
140058,2023-10-09,ID_3523503,10.20383793,3523503,2023,10
140059,2023-10-10,ID_3523503,4.721145169,3523503,2023,10
140060,2023-10-11,ID_3523503,8.16541532,3523503,2023,10
140061,2023-10-12,ID_3523503,20.67812764,3523503,2023,10
140062,2023-10-13,ID_3523503,7.984310217,3523503,2023,10
140063,2023-10-14,ID_3523503,7.13391122,3523503,2023,10
140064,2023-10-15,ID_3523503,11.40594048,3523503,2023,10
140065,2023-10-16,ID_3523503,15.33912311,3523503,2023,10
140066,2023-10-17,ID_3523503,9.665548701,3523503,2023,10
140067,2023-10-18,ID_3523503,11.95621576,3523503,2023,10
140068,2023-10-19,ID_3523503,9.579260515,3523503,2023,10
140069,2023-10-20,ID_3523503,4.704987653,3523503,2023,10
140070,2023-10-21,ID_3523503,6.265475641,3523503,2023,10
140071,2023-10-22,ID_3523503,5.919234647,3523503,2023,10
140072,2023-10-23,ID_3523503,12.65760915,3523503,2023,10
140073,2023-10-24,ID_3523503,20.88354248,3523503,2023,10
140074,2023-10-25,ID_3523503,20.68224479,3523503,2023,10
140075,2023-10-26,ID_3523503,24.13053586,3523503,2023,10
140076,2023-10-27,ID_3523503,24.41603821,3523503,2023,10
140077,2023-10-28,ID_3523503,17.02526943,3523503,2023,10
140078,2023-10-29,ID_3523503,21.9268338,3523503,2023,10
140079,2023-10-30,ID_3523503,32.98787443,3523503,2023,10
140080,2023-10-31,ID_3523503,26.17072166,3523503,2023,10
140081,2023-11-01,ID_3523503,12.42662062,3523503,2023,11
140082,2023-11-02,ID_3523503,4.805664049,3523503,2023,11
140083,2023-11-03,ID_3523503,15.72395296,3523503,2023,11
140084,2023-11-04,ID_3523503,7.704151359,3523503,2023,11
140085,2023-11-05,ID_3523503,7.843389653,3523503,2023,11
140086,2023-11-06,ID_3523503,4.73010379,3523503,2023,11
140087,2023-11-07,ID_3523503,5.709349713,3523503,2023,11
140088,2023-11-08,ID_3523503,8.123945143,3523503,2023,11
140089,2023-11-09,ID_3523503,20.17097432,3523503,2023,11
140090,2023-11-10,ID_3523503,12.89519086,3523503,2023,11
140091,2023-11-11,ID_3523503,7.644178607,3523503,2023,11
140092,2023-11-12,ID_3523503,12.80730666,3523503,2023,11
140093,2023-11-13,ID_3523503,20.1431879,3523503,2023,11
140094,2023-11-14,ID_3523503,15.0335558,3523503,2023,11
140095,2023-11-15,ID_3523503,7.278489458,3523503,2023,11
140096,2023-11-16,ID_3523503,11.40923676,3523503,2023,11
140097,2023-11-17,ID_3523503,21.44088316,3523503,2023,11
140098,2023-11-18,ID_3523503,21.90362495,3523503,2023,11
140099,2023-11-19,ID_3523503,23.38975416,3523503,2023,11
140100,2023-11-20,ID_3523503,12.69955371,3523503,2023,11
140101,2023-11-21,ID_3523503,14.42157453,3523503,2023,11
140102,2023-11-22,ID_3523503,17.97968313,3523503,2023,11
140103,2023-11-23,ID_3523503,14.0815088,3523503,2023,11
140104,2023-11-24,ID_3523503,8.638863137,3523503,2023,11
140105,2023-11-25,ID_3523503,9.369665234,3523503,2023,11
140106,2023-11-26,ID_3523503,11.51269064,3523503,2023,11
140107,2023-11-27,ID_3523503,12.12426954,3523503,2023,11
140108,2023-11-28,ID_3523503,16.13162038,3523503,2023,11
140109,2023-11-29,ID_3523503,9.783379431,3523503,2023,11
140110,2023-11-30,ID_3523503,4.981420341,3523503,2023,11
140111,2023-12-01,ID_3523503,12.66224238,3523503,2023,12
140112,2023-12-02,ID_3523503,9.491940978,3523503,2023,12
140113,2023-12-03,ID_3523503,15.8074369,3523503,2023,12
140114,2023-12-04,ID_3523503,13.33446509,3523503,2023,12
140115,2023-12-05,ID_3523503,10.00592773,3523503,2023,12
140116,2023-12-06,ID_3523503,9.001527076,3523503,2023,12
140117,2023-12-07,ID_3523503,6.556795094,3523503,2023,12
140118,2023-12-08,ID_3523503,6.338207804,3523503,2023,12
140119,2023-12-09,ID_3523503,7.408380915,3523503,2023,12
140120,2023-12-10,ID_3523503,7.420448447,3523503,2023,12
140121,2023-12-11,ID_3523503,8.619021017,3523503,2023,12
140122,2023-12-12,ID_3523503,3.058354686,3523503,2023,12
140123,2023-12-13,ID_3523503,5.024427131,3523503,2023,12
140124,2023-12-14,ID_3523503,7.12303729,3523503,2023,12
140125,2023-12-15,ID_3523503,11.34414138,3523503,2023,12
140126,2023-12-16,ID_3523503,12.62627033,3523503,2023,12
140127,2023-12-17,ID_3523503,11.57343903,3523503,2023,12
140128,2023-12-18,ID_3523503,11.42341048,3523503,2023,12
140129,2023-12-19,ID_3523503,4.480675854,3523503,2023,12
140130,2023-12-20,ID_3523503,3.345658297,3523503,2023,12
140131,2023-12-21,ID_3523503,8.134392199,3523503,2023,12
140132,2023-12-22,ID_3523503,10.27196098,3523503,2023,12
140133,2023-12-23,ID_3523503,12.73371576,3523503,2023,12
140134,2023-12-24,ID_3523503,5.320182455,3523503,2023,12
140135,2023-12-25,ID_3523503,7.899802896,3523503,2023,12
140136,2023-12-26,ID_3523503,8.361144371,3523503,2023,12
140137,2023-12-27,ID_3523503,7.311690168,3523503,2023,12
140138,2023-12-28,ID_3523503,7.877661307,3523503,2023,12
140139,2023-12-29,ID_3523503,15.10947138,3523503,2023,12
140140,2023-12-30,ID_3523503,14.16663876,3523503,2023,12
211485,2023-01-01,ID_3303500,15.06957582,3303500,2023,1
211486,2023-01-02,ID_3303500,11.38370027,3303500,2023,1
211487,2023-01-03,ID_3303500,18.41128003,3303500,2023,1
211488,2023-01-04,ID_3303500,18.59135678,3303500,2023,1
211489,2023-01-05,ID_3303500,17.70405008,3303500,2023,1
211490,2023-01-06,ID_3303500,13.19216842,3303500,2023,1
211491,2023-01-07,ID_3303500,13.98413305,3303500,2023,1
211492,2023-01-08,ID_3303500,12.48845321,3303500,2023,1
211493,2023-01-09,ID_3303500,13.83949581,3303500,2023,1
211494,2023-01-10,ID_3303500,11.67649581,3303500,2023,1
211495,2023-01-11,ID_3303500,21.89233569,3303500,2023,1
211496,2023-01-12,ID_3303500,20.49074837,3303500,2023,1
211497,2023-01-13,ID_3303500,15.58461377,3303500,2023,1
211498,2023-01-14,ID_3303500,19.1753616,3303500,2023,1
211499,2023-01-15,ID_3303500,11.42001104,3303500,2023,1
211500,2023-01-16,ID_3303500,12.88475733,3303500,2023,1
211501,2023-01-17,ID_3303500,7.704312077,3303500,2023,1
211502,2023-01-18,ID_3303500,11.91660262,3303500,2023,1
211503,2023-01-19,ID_3303500,12.83497658,3303500,2023,1
211504,2023-01-20,ID_3303500,17.21288324,3303500,2023,1
211505,2023-01-21,ID_3303500,12.41468353,3303500,2023,1
211506,2023-01-22,ID_3303500,13.30936551,3303500,2023,1
211507,2023-01-23,ID_3303500,11.46636478,3303500,2023,1
211508,2023-01-24,ID_3303500,12.33512543,3303500,2023,1
211509,2023-01-25,ID_3303500,14.34779029,3303500,2023,1
211510,2023-01-26,ID_3303500,6.444502693,3303500,2023,1
211511,2023-01-27,ID_3303500,10.85263284,3303500,2023,1
211512,2023-01-28,ID_3303500,8.457025221,3303500,2023,1
211513,2023-01-29,ID_3303500,13.70343465,3303500,2023,1
211514,2023-01-30,ID_3303500,13.64313477,3303500,2023,1
211515,2023-01-31,ID_3303500,10.72285137,3303500,2023,1
211516,2023-02-01,ID_3303500,12.86929182,3303500,2023,2
211517,2023-02-02,ID_3303500,12.01370366,3303500,2023,2
211518,2023-02-03,ID_3303500,15.13539412,3303500,2023,2
211519,2023-02-04,ID_3303500,16.66502781,3303500,2023,2
211520,2023-02-05,ID_3303500,17.92497752,3303500,2023,2
211521,2023-02-06,ID_3303500,17.64547257,3303500,2023,2
211522,2023-02-07,ID_3303500,12.32631278,3303500,2023,2
211523,2023-02-08,ID_3303500,9.817822878,3303500,2023,2
211524,2023-02-09,ID_3303500,10.84861773,3303500,2023,2
211525,2023-02-10,ID_3303500,10.05473975,3303500,2023,2
211526,2023-02-11,ID_3303500,13.71761707,3303500,2023,2
211527,2023-02-12,ID_3303500,16.73908924,3303500,2023,2
211528,2023-02-13,ID_3303500,18.72191734,3303500,2023,2
211529,2023-02-14,ID_3303500,15.08211787,3303500,2023,2
211530,2023-02-15,ID_3303500,13.18152795,3303500,2023,2
211531,2023-02-16,ID_3303500,15.43345327,3303500,2023,2
211532,2023-02-17,ID_3303500,16.00227147,3303500,2023,2
211533,2023-02-18,ID_3303500,16.51082638,3303500,2023,2
211534,2023-02-19,ID_3303500,14.92018941,3303500,2023,2
211535,2023-02-20,ID_3303500,12.16575563,3303500,2023,2
211536,2023-02-21,ID_3303500,6.0657051,3303500,2023,2
211537,2023-02-22,ID_3303500,12.17980117,3303500,2023,2
211538,2023-02-23,ID_3303500,13.1854305,3303500,2023,2
211539,2023-02-24,ID_3303500,13.41754397,3303500,2023,2
211540,2023-02-25,ID_3303500,12.8496932,3303500,2023,2
211541,2023-02-26,ID_3303500,16.89117988,3303500,2023,2
211542,2023-02-27,ID_3303500,19.84429857,3303500,2023,2
211543,2023-02-28,ID_3303500,14.38316919,3303500,2023,2
211544,2023-03-01,ID_3303500,12.35515729,3303500,2023,3
211545,2023-03-02,ID_3303500,12.89949415,3303500,2023,3
211546,2023-03-03,ID_3303500,11.56596711,3303500,2023,3
211547,2023-03-04,ID_3303500,12.44218755,3303500,2023,3
211548,2023-03-05,ID_3303500,15.03761118,3303500,2023,3
211549,2023-03-06,ID_3303500,17.19141359,3303500,2023,3
211550,2023-03-07,ID_3303500,15.71215737,3303500,2023,3
211551,2023-03-08,ID_3303500,14.46514464,3303500,2023,3
211552,2023-03-09,ID_3303500,9.143979923,3303500,2023,3
211553,2023-03-10,ID_3303500,13.45929079,3303500,2023,3
211554,2023-03-11,ID_3303500,14.31166821,3303500,2023,3
211555,2023-03-12,ID_3303500,15.5448558,3303500,2023,3
211556,2023-03-13,ID_3303500,11.65025312,3303500,2023,3
211557,2023-03-14,ID_3303500,8.630570564,3303500,2023,3
211558,2023-03-15,ID_3303500,9.151284975,3303500,2023,3
211559,2023-03-16,ID_3303500,10.20664563,3303500,2023,3
211560,2023-03-17,ID_3303500,9.869322833,3303500,2023,3
211561,2023-03-18,ID_3303500,10.04528507,3303500,2023,3
211562,2023-03-19,ID_3303500,10.35864606,3303500,2023,3
211563,2023-03-20,ID_3303500,10.69954434,3303500,2023,3
211564,2023-03-21,ID_3303500,14.39202954,3303500,2023,3
211565,2023-03-22,ID_3303500,20.45734749,3303500,2023,3
211566,2023-03-23,ID_3303500,11.93876995,3303500,2023,3
211567,2023-03-24,ID_3303500,10.92620251,3303500,2023,3
211568,2023-03-25,ID_3303500,13.95649278,3303500,2023,3
211569,2023-03-26,ID_3303500,20.04426724,3303500,2023,3
211570,2023-03-27,ID_3303500,20.2036089,3303500,2023,3
211571,2023-03-28,ID_3303500,13.27590522,3303500,2023,3
211572,2023-03-29,ID_3303500,13.91738317,3303500,2023,3
211573,2023-03-30,ID_3303500,21.0800239,3303500,2023,3
211574,2023-03-31,ID_3303500,19.40874813,3303500,2023,3
211575,2023-04-01,ID_3303500,14.80531219,3303500,2023,4
211576,2023-04-02,ID_3303500,17.03771493,3303500,2023,4
211577,2023-04-03,ID_3303500,11.94237502,3303500,2023,4
211578,2023-04-04,ID_3303500,12.40165635,3303500,2023,4
211579,2023-04-05,ID_3303500,13.24014711,3303500,2023,4
211580,2023-04-06,ID_3303500,16.3852993,3303500,2023,4
211581,2023-04-07,ID_3303500,12.62788684,3303500,2023,4
211582,2023-04-08,ID_3303500,13.93275215,3303500,2023,4
211583,2023-04-09,ID_3303500,14.62828867,3303500,2023,4
211584,2023-04-10,ID_3303500,9.893751402,3303500,2023,4
211585,2023-04-11,ID_3303500,10.04184629,3303500,2023,4
211586,2023-04-12,ID_3303500,13.56801265,3303500,2023,4
211587,2023-04-13,ID_3303500,17.28494548,3303500,2023,4
211588,2023-04-14,ID_3303500,24.06779011,3303500,2023,4
211589,2023-04-15,ID_3303500,13.00523469,3303500,2023,4
211590,2023-04-16,ID_3303500,13.66601694,3303500,2023,4
211591,2023-04-17,ID_3303500,12.74213949,3303500,2023,4
211592,2023-04-18,ID_3303500,29.55119783,3303500,2023,4
211593,2023-04-19,ID_3303500,29.92435794,3303500,2023,4
211594,2023-04-20,ID_3303500,16.81412314,3303500,2023,4
211595,2023-04-21,ID_3303500,10.14884482,3303500,2023,4
211596,2023-04-22,ID_3303500,9.910584892,3303500,2023,4
211597,2023-04-23,ID_3303500,13.61536061,3303500,2023,4
211598,2023-04-24,ID_3303500,14.65030429,3303500,2023,4
211599,2023-04-25,ID_3303500,12.2940238,3303500,2023,4
211600,2023-04-26,ID_3303500,15.70892451,3303500,2023,4
211601,2023-04-27,ID_3303500,19.81648772,3303500,2023,4
211602,2023-04-28,ID_3303500,22.01095458,3303500,2023,4
211603,2023-04-29,ID_3303500,12.84883192,3303500,2023,4
211604,2023-04-30,ID_3303500,10.57092451,3303500,2023,4
211605,2023-05-01,ID_3303500,15.64813969,3303500,2023,5
211606,2023-05-02,ID_3303500,19.86622614,3303500,2023,5
211607,2023-05-03,ID_3303500,16.27224211,3303500,2023,5
211608,2023-05-04,ID_3303500,16.90154449,3303500,2023,5
211609,2023-05-05,ID_3303500,22.38195659,3303500,2023,5
211610,2023-05-06,ID_3303500,18.71241368,3303500,2023,5
211611,2023-05-07,ID_3303500,15.05754286,3303500,2023,5
211612,2023-05-08,ID_3303500,15.3844403,3303500,2023,5
211613,2023-05-09,ID_3303500,22.86127803,3303500,2023,5
211614,2023-05-10,ID_3303500,24.83907118,3303500,2023,5
211615,2023-05-11,ID_3303500,13.42338768,3303500,2023,5
211616,2023-05-12,ID_3303500,16.53947103,3303500,2023,5
211617,2023-05-13,ID_3303500,14.77257689,3303500,2023,5
211618,2023-05-14,ID_3303500,17.12345426,3303500,2023,5
211619,2023-05-15,ID_3303500,20.24671545,3303500,2023,5
211620,2023-05-16,ID_3303500,15.73564642,3303500,2023,5
211621,2023-05-17,ID_3303500,14.33315252,3303500,2023,5
211622,2023-05-18,ID_3303500,13.76105914,3303500,2023,5
211623,2023-05-19,ID_3303500,14.60842627,3303500,2023,5
211624,2023-05-20,ID_3303500,12.3809356,3303500,2023,5
211625,2023-05-21,ID_3303500,15.1374563,3303500,2023,5
211626,2023-05-22,ID_3303500,16.02349246,3303500,2023,5
211627,2023-05-23,ID_3303500,15.78490151,3303500,2023,5
211628,2023-05-24,ID_3303500,13.93715794,3303500,2023,5
211629,2023-05-25,ID_3303500,10.5972941,3303500,2023,5
211630,2023-05-26,ID_3303500,14.94048838,3303500,2023,5
211631,2023-05-27,ID_3303500,16.36466372,3303500,2023,5
211632,2023-05-28,ID_3303500,35.52728793,3303500,2023,5
211633,2023-05-29,ID_3303500,25.16255083,3303500,2023,5
211634,2023-05-30,ID_3303500,12.33045239,3303500,2023,5
211635,2023-05-31,ID_3303500,15.84237243,3303500,2023,5
211636,2023-06-01,ID_3303500,22.44631899,3303500,2023,6
211637,2023-06-02,ID_3303500,15.79231279,3303500,2023,6
211638,2023-06-03,ID_3303500,17.73520764,3303500,2023,6
211639,2023-06-04,ID_3303500,16.59887877,3303500,2023,6
211640,2023-06-05,ID_3303500,31.32608165,3303500,2023,6
211641,2023-06-06,ID_3303500,27.7289878,3303500,2023,6
211642,2023-06-07,ID_3303500,26.45175987,3303500,2023,6
211643,2023-06-08,ID_3303500,24.91625797,3303500,2023,6
211644,2023-06-09,ID_3303500,25.03583466,3303500,2023,6
211645,2023-06-10,ID_3303500,36.21959577,3303500,2023,6
211646,2023-06-11,ID_3303500,34.06860107,3303500,2023,6
211647,2023-06-12,ID_3303500,39.44858018,3303500,2023,6
211648,2023-06-13,ID_3303500,37.76066524,3303500,2023,6
211649,2023-06-14,ID_3303500,32.03736366,3303500,2023,6
211650,2023-06-15,ID_3303500,29.36289337,3303500,2023,6
211651,2023-06-16,ID_3303500,38.36338276,3303500,2023,6
211652,2023-06-17,ID_3303500,24.46254438,3303500,2023,6
211653,2023-06-18,ID_3303500,13.39003994,3303500,2023,6
211654,2023-06-19,ID_3303500,13.47755241,3303500,2023,6
211655,2023-06-20,ID_3303500,17.54805658,3303500,2023,6
211656,2023-06-21,ID_3303500,18.95144452,3303500,2023,6
211657,2023-06-22,ID_3303500,14.34352346,3303500,2023,6
211658,2023-06-23,ID_3303500,26.30286712,3303500,2023,6
211659,2023-06-24,ID_3303500,34.00985488,3303500,2023,6
211660,2023-06-25,ID_3303500,42.06727324,3303500,2023,6
211661,2023-06-26,ID_3303500,38.141218,3303500,2023,6
211662,2023-06-27,ID_3303500,35.77999255,3303500,2023,6
211663,2023-06-28,ID_3303500,32.03866995,3303500,2023,6
211664,2023-06-29,ID_3303500,39.24616031,3303500,2023,6
211665,2023-06-30,ID_3303500,22.45006428,3303500,2023,6
211666,2023-07-01,ID_3303500,17.34357164,3303500,2023,7
211667,2023-07-02,ID_3303500,27.87052004,3303500,2023,7
211668,2023-07-03,ID_3303500,11.71760623,3303500,2023,7
211669,2023-07-04,ID_3303500,9.881603676,3303500,2023,7
211670,2023-07-05,ID_3303500,9.684709328,3303500,2023,7
211671,2023-07-06,ID_3303500,19.48484454,3303500,2023,7
211672,2023-07-07,ID_3303500,29.29816037,3303500,2023,7
211673,2023-07-08,ID_3303500,33.35541527,3303500,2023,7
211674,2023-07-09,ID_3303500,32.84688536,3303500,2023,7
211675,2023-07-10,ID_3303500,24.61856524,3303500,2023,7
211676,2023-07-11,ID_3303500,40.77924876,3303500,2023,7
211677,2023-07-12,ID_3303500,41.44591901,3303500,2023,7
211678,2023-07-13,ID_3303500,31.50305783,3303500,2023,7
211679,2023-07-14,ID_3303500,19.53893665,3303500,2023,7
211680,2023-07-15,ID_3303500,10.10307076,3303500,2023,7
211681,2023-07-16,ID_3303500,20.7874167,3303500,2023,7
211682,2023-07-17,ID_3303500,44.93878582,3303500,2023,7
211683,2023-07-18,ID_3303500,29.98947646,3303500,2023,7
211684,2023-07-19,ID_3303500,15.45874741,3303500,2023,7
211685,2023-07-20,ID_3303500,10.37329849,3303500,2023,7
211686,2023-07-21,ID_3303500,9.534125346,3303500,2023,7
211687,2023-07-22,ID_3303500,9.714681595,3303500,2023,7
211688,2023-07-23,ID_3303500,13.18771079,3303500,2023,7
211689,2023-07-24,ID_3303500,20.52602815,3303500,2023,7
211690,2023-07-25,ID_3303500,20.52520375,3303500,2023,7
211691,2023-07-26,ID_3303500,25.11723454,3303500,2023,7
211692,2023-07-27,ID_3303500,30.24447005,3303500,2023,7
211693,2023-07-28,ID_3303500,38.70324573,3303500,2023,7
211694,2023-07-29,ID_3303500,24.19303166,3303500,2023,7
211695,2023-07-30,ID_3303500,9.780260623,3303500,2023,7
211696,2023-07-31,ID_3303500,13.02236788,3303500,2023,7
211697,2023-08-01,ID_3303500,20.11662793,3303500,2023,8
211698,2023-08-02,ID_3303500,16.03137055,3303500,2023,8
211699,2023-08-03,ID_3303500,21.59886212,3303500,2023,8
211700,2023-08-04,ID_3303500,37.20998443,3303500,2023,8
211701,2023-08-05,ID_3303500,32.10029759,3303500,2023,8
211702,2023-08-06,ID_3303500,25.01956285,3303500,2023,8
211703,2023-08-07,ID_3303500,21.49137094,3303500,2023,8
211704,2023-08-08,ID_3303500,33.12619616,3303500,2023,8
211705,2023-08-09,ID_3303500,18.20539629,3303500,2023,8
211706,2023-08-10,ID_3303500,12.32715289,3303500,2023,8
211707,2023-08-11,ID_3303500,29.40662467,3303500,2023,8
211708,2023-08-12,ID_3303500,41.09280949,3303500,2023,8
211709,2023-08-13,ID_3303500,34.27236323,3303500,2023,8
211710,2023-08-14,ID_3303500,14.64269877,3303500,2023,8
211711,2023-08-15,ID_3303500,17.63890703,3303500,2023,8
211712,2023-08-16,ID_3303500,17.07008673,3303500,2023,8
211713,2023-08-17,ID_3303500,10.51762949,3303500,2023,8
211714,2023-08-18,ID_3303500,19.9350363,3303500,2023,8
211715,2023-08-19,ID_3303500,26.17309522,3303500,2023,8
211716,2023-08-20,ID_3303500,26.91819402,3303500,2023,8
211717,2023-08-21,ID_3303500,27.00087952,3303500,2023,8
211718,2023-08-22,ID_3303500,34.55967065,3303500,2023,8
211719,2023-08-23,ID_3303500,27.87179392,3303500,2023,8
211720,2023-08-24,ID_3303500,29.0759484,3303500,2023,8
211721,2023-08-25,ID_3303500,51.02230066,3303500,2023,8
211722,2023-08-26,ID_3303500,15.13666438,3303500,2023,8
211723,2023-08-27,ID_3303500,11.46498773,3303500,2023,8
211724,2023-08-28,ID_3303500,9.420631225,3303500,2023,8
211725,2023-08-29,ID_3303500,13.23474633,3303500,2023,8
211726,2023-08-30,ID_3303500,18.87588522,3303500,2023,8
211727,2023-08-31,ID_3303500,21.95563759,3303500,2023,8
211728,2023-09-01,ID_3303500,17.73860111,3303500,2023,9
211729,2023-09-02,ID_3303500,14.5947714,3303500,2023,9
211730,2023-09-03,ID_3303500,18.0245158,3303500,2023,9
211731,2023-09-04,ID_3303500,20.67061088,3303500,2023,9
211732,2023-09-05,ID_3303500,29.15067111,3303500,2023,9
211733,2023-09-06,ID_3303500,13.17055328,3303500,2023,9
211734,2023-09-07,ID_3303500,8.977437054,3303500,2023,9
211735,2023-09-08,ID_3303500,10.9692873,3303500,2023,9
211736,2023-09-09,ID_3303500,16.13067635,3303500,2023,9
211737,2023-09-10,ID_3303500,35.94138348,3303500,2023,9
211738,2023-09-11,ID_3303500,23.50653772,3303500,2023,9
211739,2023-09-12,ID_3303500,13.26967974,3303500,2023,9
211740,2023-09-13,ID_3303500,19.61359826,3303500,2023,9
211741,2023-09-14,ID_3303500,23.11390114,3303500,2023,9
211742,2023-09-15,ID_3303500,10.58089768,3303500,2023,9
211743,2023-09-16,ID_3303500,8.597177344,3303500,2023,9
211744,2023-09-17,ID_3303500,19.24695384,3303500,2023,9
211745,2023-09-18,ID_3303500,24.74740156,3303500,2023,9
211746,2023-09-19,ID_3303500,21.54850599,3303500,2023,9
211747,2023-09-20,ID_3303500,18.43946595,3303500,2023,9
211748,2023-09-21,ID_3303500,10.69024691,3303500,2023,9
211749,2023-09-22,ID_3303500,16.42732615,3303500,2023,9
211750,2023-09-23,ID_3303500,25.09014565,3303500,2023,9
211751,2023-09-24,ID_3303500,27.81549881,3303500,2023,9
211752,2023-09-25,ID_3303500,33.09317281,3303500,2023,9
211753,2023-09-26,ID_3303500,21.75873972,3303500,2023,9
211754,2023-09-27,ID_3303500,36.79169826,3303500,2023,9
211755,2023-09-28,ID_3303500,22.16417135,3303500,2023,9
